task_1,word,word_count,df,doc_len,idf,tf,tf-idf,,,,,,,,,,,,,
NOT,লোভেই,1,1,4,3.605951158,0.25,0.901487789,,,,,,,,,,,,,
NOT,লোভৰ,1,1,4,3.605951158,0.25,0.901487789,,,,,,,,,,,,,
NOT,লোৱা।,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,লোৱাটো,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,লোৱাৰ,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
NOT,লৰাজনৰ,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
NOT,লৰাটো,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,লৰাটোক,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,লৰাৰ,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,শংকৰ,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,শইকীয়াৰ,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,শগায়,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,শঙ্কৰ,1,1,3,3.605951158,0.333333333,1.201983719,,,,,,,,,,,,,
NOT,শত্রুতা,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
NOT,শপ,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
NOT,"শপত,এই",1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
NOT,শব্দটো।।।,1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
NOT,শব্দটোৱো,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
NOT,শলনী,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,শলাগ,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
NOT,শলাগৰ,1,1,3,3.605951158,0.333333333,1.201983719,,,,,,,,,,,,,
NOT,শষ্য,1,1,19,3.605951158,0.052631579,0.189786903,,,,,,,,,,,,,
NOT,শস্তি,1,1,21,3.605951158,0.047619048,0.17171196,,,,,,,,,,,,,
NOT,শাংবাদিক,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
NOT,শান্তিত,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
NOT,শালি,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
NOT,শাসক,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,শাসন,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,শাসনত,1,1,19,3.605951158,0.052631579,0.189786903,,,,,,,,,,,,,
NOT,শাস্ত্ৰী,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,শাহু,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
NOT,শাৰী,2,1,28,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
NOT,শিকাইছে,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
NOT,শিকাবো,1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
NOT,শিকাৰু,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
NOT,শিকিব,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,শিকিবলগা,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
NOT,শিকিবলৈ,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,শিকিবা,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
NOT,শিক্ষাখণ্ডত,1,1,36,3.605951158,0.027777778,0.10016531,,,,,,,,,,,,,
NOT,শিক্ষাগুৰু,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,শিক্ষামন্ত্ৰী,1,1,36,3.605951158,0.027777778,0.10016531,,,,,,,,,,,,,
NOT,শিক্ষালাভ,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,শিক্ষাৰ্থি,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
NOT,শিক্ষাৰ্থী,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
NOT,শিক্ষাৰ্থীক,1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
NOT,শিক্ষয়ত্ৰিৰ,1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
NOT,শিখা,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,শিপাইছে,1,1,29,3.605951158,0.034482759,0.124343143,,,,,,,,,,,,,
NOT,শিপাইছে।,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
NOT,শিয়ালৰ,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
NOT,শিল,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,শিল্পীক,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,শিল্পীৰো,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
NOT,শিষ্য।,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
NOT,শিয়ালৰ,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
NOT,শীতল,1,1,19,3.605951158,0.052631579,0.189786903,,,,,,,,,,,,,
NOT,শুই,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,শুদ্ধ,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
NOT,শুদ্ধকে,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,শুদ্ধৰনি,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,শুনাৰ,1,1,29,3.605951158,0.034482759,0.124343143,,,,,,,,,,,,,
NOT,শুনি!?!!,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
NOT,শুনিছিলোঁ,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,শুনিছো,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,শুনিবৰ,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,শুনিলোঁ,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
NOT,শুনে,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,শুভকামনা,1,1,37,3.605951158,0.027027027,0.097458139,,,,,,,,,,,,,
NOT,শুম😜️😁😁,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,শুৱাৰ,1,1,4,3.605951158,0.25,0.901487789,,,,,,,,,,,,,
NOT,শূনি,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,শৃংখলাবদ্ধভাৱে,1,1,28,3.605951158,0.035714286,0.12878397,,,,,,,,,,,,,
NOT,শৃঙ্গ,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
NOT,শেই,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,শেষত,1,1,22,3.605951158,0.045454545,0.163906871,,,,,,,,,,,,,
NOT,শোষণ,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,শৌচালয়ৰ,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,শ্বহীদৰ,1,1,22,3.605951158,0.045454545,0.163906871,,,,,,,,,,,,,
NOT,শ্বেয়াৰ,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
NOT,"শ্ৰদ্ধা,",1,1,23,3.605951158,0.043478261,0.156780485,,,,,,,,,,,,,
NOT,শ্ৰদ্ধা।,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,শ্ৰীমতী,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
NOT,শৰিৰ,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,শৰীৰত,1,1,4,3.605951158,0.25,0.901487789,,,,,,,,,,,,,
NOT,শৰ্মাক,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,ষমা,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
NOT,ষষ্ঠীত,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
NOT,ষাৰ,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,ষাৰে,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,ষ্টেডিয়ামত,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
NOT,ষ্টেডিয়ামৰ,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,ষড়যন্ত্ৰৰ,1,1,23,3.605951158,0.043478261,0.156780485,,,,,,,,,,,,,
NOT,"সঁচা,",1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
NOT,সঁচাকৈয়ে,1,1,22,3.605951158,0.045454545,0.163906871,,,,,,,,,,,,,
NOT,সঁছা,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,সঁহাৰি,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,সং,3,1,21,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,সংখ্যক,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
NOT,সংখ্যকে,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
NOT,সংগীৰ,1,1,18,3.605951158,0.055555556,0.20033062,,,,,,,,,,,,,
NOT,সংগ্ৰহ,1,1,43,3.605951158,0.023255814,0.083859329,,,,,,,,,,,,,
NOT,"সংথাপন,চাকৰিৰ",1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,"সংযোগেই,",1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
NOT,সংলাপ,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
NOT,সংশোধন,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
NOT,সংষ্কৃতি,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,সংসাৰ,1,1,22,3.605951158,0.045454545,0.163906871,,,,,,,,,,,,,
NOT,সংস্কৃতি,1,1,23,3.605951158,0.043478261,0.156780485,,,,,,,,,,,,,
NOT,সংস্কৃতিৰৰে,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
NOT,সংৰক্ষণ,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
NOT,"সকল,",1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,সকলকো,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
NOT,সকলতকৈ,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
NOT,সকললৈ,1,1,34,3.605951158,0.029411765,0.106057387,,,,,,,,,,,,,
NOT,সকলেও,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,সকলের,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,সকলো.........,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,সকলোবে,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
NOT,সকলোৰ,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
NOT,সক্ষম,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,সক্ৰিয়,1,1,4,3.605951158,0.25,0.901487789,,,,,,,,,,,,,
NOT,সচাঁকৈ,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,সচাকৈয়ে,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
NOT,সচেতনতা,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
NOT,সততা,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
NOT,সততাই,1,1,18,3.605951158,0.055555556,0.20033062,,,,,,,,,,,,,
NOT,সততাৰে,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
NOT,সতি,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
NOT,সত্তা,1,1,30,3.605951158,0.033333333,0.120198372,,,,,,,,,,,,,
NOT,সত্বা,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
NOT,সত্যত,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
NOT,সত্যি,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,সত্যৰঞ্জনে,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
NOT,সদন,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,সদনৰ,2,1,17,3.605951158,0.117647059,0.424229548,,,,,,,,,,,,,
NOT,সদৃশ,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
NOT,সনন্মান,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
NOT,সনাৰ,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
NOT,সন্তানক,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,সন্তানে,1,1,24,3.605951158,0.041666667,0.150247965,,,,,,,,,,,,,
NOT,সন্তানৰ,1,1,57,3.605951158,0.01754386,0.063262301,,,,,,,,,,,,,
NOT,সন্তোষ,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,সন্তোস,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,সন্থা,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
NOT,সন্থাৰ,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,সন্দেহ,1,1,21,3.605951158,0.047619048,0.17171196,,,,,,,,,,,,,
NOT,সন্দেহজনক,1,1,4,3.605951158,0.25,0.901487789,,,,,,,,,,,,,
NOT,সন্ধিয়াত....,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
NOT,"সন্মান,",1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
NOT,সন্মানেৰে,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
NOT,সন্মানৰ,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,সন্মুখনত,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
NOT,সন্মূখীন,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,সপ্তাহৰ,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
NOT,সফলতাল,1,1,18,3.605951158,0.055555556,0.20033062,,,,,,,,,,,,,
NOT,সবকে,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
NOT,সবা'নন্দ,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,সবাই,1,1,3,3.605951158,0.333333333,1.201983719,,,,,,,,,,,,,
NOT,সবিশেষ,1,1,18,3.605951158,0.055555556,0.20033062,,,,,,,,,,,,,
NOT,সবে,1,1,18,3.605951158,0.055555556,0.20033062,,,,,,,,,,,,,
NOT,সভা,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,সভাত,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,সম,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,সমগোত্ৰীয়ক,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,সমগ্রিৰ,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
NOT,সমজৰ,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,সমদৃষ্টি,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,সমন্ধ,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
NOT,সময়ত,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
NOT,সময়তে,1,1,4,3.605951158,0.25,0.901487789,,,,,,,,,,,,,
NOT,সময়মতে,1,1,36,3.605951158,0.027777778,0.10016531,,,,,,,,,,,,,
NOT,সময়ে,2,1,14,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,সময়ৰ,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,সমলোছনা,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
NOT,"সমষ্টি,",1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,সমষ্টিত,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,সমষ্যা,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
NOT,সমস্যাৰ,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
NOT,সমাজখন,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
NOT,সমাজখন।,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,সমাজখনক,1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
NOT,সমাজখনেই,1,1,4,3.605951158,0.25,0.901487789,,,,,,,,,,,,,
NOT,সমাজে,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,সমাজেই,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
NOT,সমাদৰ,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,সমানে,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
NOT,সমানেই,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
NOT,সমালোচনাও,1,1,22,3.605951158,0.045454545,0.163906871,,,,,,,,,,,,,
NOT,সমিতিয়ে,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
NOT,সমুজৃলদা,1,1,18,3.605951158,0.055555556,0.20033062,,,,,,,,,,,,,
NOT,সমুজ্জ্বল,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,সমূজৃলদা,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
NOT,সমূজ্জল,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,সমূহ,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,সমূহে,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,সম্পুৰ্ন,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,সম্পূৰ্ণৰূপে,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
NOT,সম্প্ৰদায়ৰ,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,সম্পৰ্ক,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
NOT,সম্পৰ্কতকৈ,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,সম্পৰ্কে,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,সম্বন্ধীয়ই,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,"সম্ভ্ৰান্ত,",1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
NOT,সম্ভৱপৰ,1,1,37,3.605951158,0.027027027,0.097458139,,,,,,,,,,,,,
NOT,সম্মান,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
NOT,সময়.,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
NOT,সময়খিনিয়ে,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
NOT,সময়োপযোগী,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,সমৰ্থক,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,সমৰ্থক।মই,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
NOT,সমৰ্পন,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
NOT,সলসলীয়াকৈ,1,1,18,3.605951158,0.055555556,0.20033062,,,,,,,,,,,,,
NOT,সলাই,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
NOT,সহনশীলতাৰ,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,সহযোগ,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,সহায়,1,1,19,3.605951158,0.052631579,0.189786903,,,,,,,,,,,,,
NOT,সহ্যৰ,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,সা,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,সাংবাদিক।,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
NOT,সাংবাদিকজনেও,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
NOT,সাংবাদিকতা,1,1,18,3.605951158,0.055555556,0.20033062,,,,,,,,,,,,,
NOT,সাংবাদিকে,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,সাংবাদিকৰ,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,সাংবাদিকৰো,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,সাংবিধানিক,1,1,23,3.605951158,0.043478261,0.156780485,,,,,,,,,,,,,
NOT,সাংসদে,1,1,23,3.605951158,0.043478261,0.156780485,,,,,,,,,,,,,
NOT,সাংসদৰ,1,1,18,3.605951158,0.055555556,0.20033062,,,,,,,,,,,,,
NOT,সাংস্কৃতিক,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,সাক্ষাৎকাৰ,1,1,26,3.605951158,0.038461538,0.138690429,,,,,,,,,,,,,
NOT,সাক্ষী,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
NOT,সাগত,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
NOT,সাগৰখন,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,সাগৰত,1,1,22,3.605951158,0.045454545,0.163906871,,,,,,,,,,,,,
NOT,সাঙবাদিক,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,সাচিঁ,1,1,4,3.605951158,0.25,0.901487789,,,,,,,,,,,,,
NOT,সাজটোও,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
NOT,সাজপোচাকৰ,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,সাজো,1,1,19,3.605951158,0.052631579,0.189786903,,,,,,,,,,,,,
NOT,সাতে,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
NOT,সাধন,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
NOT,সানি,2,1,10,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
NOT,সান্তনা,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
NOT,সাপৰ,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,সাপৰো,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,সাবটি,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
NOT,সাব্যস্ত,1,1,23,3.605951158,0.043478261,0.156780485,,,,,,,,,,,,,
NOT,সামাধান,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,সামান্য,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,সাম্প্ৰদায়িক,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
NOT,সাম্প্ৰদায়ৰ,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
NOT,সালনিহে,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
NOT,সালা,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,সাহক,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,সাহসী,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,সাহায্য,1,1,3,3.605951158,0.333333333,1.201983719,,,,,,,,,,,,,
NOT,সাহিতিক/কলা,1,1,34,3.605951158,0.029411765,0.106057387,,,,,,,,,,,,,
NOT,সাহিত্য,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,সাৰিব,1,1,19,3.605951158,0.052631579,0.189786903,,,,,,,,,,,,,
NOT,সাৱধানে,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
NOT,সাৱাভিক......,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
NOT,সিঙ্গার,1,1,21,3.605951158,0.047619048,0.17171196,,,,,,,,,,,,,
NOT,সিচি,1,1,19,3.605951158,0.052631579,0.189786903,,,,,,,,,,,,,
NOT,সিদিনাখন,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
NOT,সিবিলাক,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
NOT,সিমা,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
NOT,সিমান,1,1,33,3.605951158,0.03030303,0.109271247,,,,,,,,,,,,,
NOT,সিমানে,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
NOT,সিমানেই,1,1,19,3.605951158,0.052631579,0.189786903,,,,,,,,,,,,,
NOT,সিমূৰলৈ,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,সিহঁত,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
NOT,সিহঁতক,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
NOT,সিহঁতে,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
NOT,সিহঁতেও,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
NOT,সিহঁতৰ,2,1,15,3.605951158,0.133333333,0.480793488,,,,,,,,,,,,,
NOT,সীমান্ত,1,1,52,3.605951158,0.019230769,0.069345215,,,,,,,,,,,,,
NOT,সীমান্তত,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
NOT,সুখৰ,1,1,18,3.605951158,0.055555556,0.20033062,,,,,,,,,,,,,
NOT,সুচৰি,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
NOT,সুজোক,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
NOT,সুদক্ষ,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
NOT,সুদুৰ,1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
NOT,সুধিবলৈ,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
NOT,সুনদৰ।,1,1,21,3.605951158,0.047619048,0.17171196,,,,,,,,,,,,,
