,word,word_count,doc_count,doc_len
7639,মৰিলি,2,2,10
7640,মৰিলে,4,4,49
7641,মৰিয়া,2,1,10
7642,মৰে,2,1,6
7643,মৰোবাই,1,1,18
7644,মৰ্মান্তিক,1,1,16
7645,মৰ্মাহত,1,1,8
7646,মৰ্যদা,2,2,29
7647,ম‌ইও,1,1,11
7648,ম’বাইলটো,1,1,12
7649,ম’বাইলতে,1,1,12
7650,যʼত,1,1,24
7651,যখিনীজনীৰ,1,1,15
7652,যত,7,7,94
7653,যতি,1,1,17
7654,যতিল,1,1,18
7655,যতীন,3,3,25
7656,যতে,3,3,25
7657,যত্ন,1,1,11
7658,যথেষ্ট,2,2,16
7659,যদি,70,65,1005
7660,যদিও,4,4,53
7661,যদিহে,2,2,30
7662,যদী,1,1,19
7663,যনে,1,1,25
7664,যন্ত্ৰটো,1,1,7
7665,য়,1,1,11
7666,য়ে,5,5,70
7667,যা,4,4,43
7668,যা-তা,1,1,10
7669,যাই,3,3,48
7670,"যাই,,,",1,1,11
7671,যাওঁ,3,3,51
7672,যাওঁ।,1,1,16
7673,যাওঁক,3,3,46
7674,"যাওঁক,",1,1,16
7675,যাওক,6,6,94
7676,যাক,1,1,11
7677,যাকে,1,1,6
7678,যাচিলো,2,2,24
7679,যাচিলোঁ,1,1,5
7680,যাছিছে,1,1,7
7681,যাতায়াতৰ,2,2,23
7682,যাতে,13,11,206
7683,যাত্রা,1,1,11
7684,যাত্ৰা,2,2,44
7685,যাত্ৰীৰ,1,1,10
7686,যাদু,1,1,18
7687,যানে,1,1,35
7688,যাব,35,34,465
7689,"যাব,",1,1,13
7690,যাব।,5,5,66
7691,যাবলগীয়া,1,1,21
7692,যাবলৈ,1,1,16
7693,যাবা,2,2,13
7694,যাবি,1,1,32
7695,যাবেদ,1,1,7
7696,যাবেদক,1,1,12
7697,যাম,7,6,80
7698,"যাম,",1,1,8
7699,যায়,12,12,147
7700,"যায়,,,,"",উলঙ্গ",1,1,12
7701,"যায়,কথাত",1,1,10
7702,যায়??,1,1,19
7703,যায়।,2,2,29
7704,যায়,10,10,106
7705,যায়!,1,1,13
7706,"যায়,কথাতেই",1,1,8
7707,যায়....,1,1,16
7708,যায়?,1,1,4
7709,যায়।,4,4,67
7710,যাৰ,8,8,149
7711,যি,23,23,348
7712,যিকোনো,2,2,19
7713,যিজনে,2,2,20
7714,যিজাকৰ,1,1,15
7715,যিটো,3,3,23
7716,যিতো,1,1,19
7717,যিদিনা,1,1,8
7718,যিন্দাবাদ,1,1,4
7719,যিবিলাক,1,1,14
7720,যিবোৰ,1,1,14
7721,যিমান,13,13,192
7722,যিমানবোৰ,1,1,14
7723,যিমানে,3,3,44
7724,যিমানেই,5,5,68
7725,যিমানৰ,1,1,5
7726,যিমাপে,1,1,16
7727,যিয়ে,1,1,7
7728,যিয়েই,1,1,9
7729,যিয়েনো,1,1,31
7730,যিসকল,1,1,11
7731,যিহেতু,3,3,75
7732,যিহেতুঁ,1,1,6
7733,যিহেতুকে,1,1,57
7734,যিয়ে,3,3,23
7735,যিয়েই,2,2,17
7736,যী,1,1,19
7737,যুঁজ,1,1,18
7738,যুঁজি,3,2,29
7739,যুক্তি,4,4,56
7740,যুক্তিসংগত,2,2,64
7741,যুক্তিসঙ্গত,2,2,26
7742,যুক্তিৰে,2,2,27
7743,যুক্তৰাষ্ট্ৰৰ,1,1,8
7744,যুকৰ,1,1,5
7745,যুখলৈ,1,1,33
7746,যুগত,1,1,21
7747,যুগৰ,2,2,17
7748,যুদ্ধ,3,3,44
7749,যুদ্ধত।,1,1,17
7750,যুব,1,1,17
7751,যুবক,1,1,10
7752,যুবকে,1,1,12
7753,যুবতী/ডেকা/গাভৰুক,1,1,10
7754,যুৱক,2,1,16
7755,যে,65,64,869
7756,যে!,2,2,29
7757,যে।,1,1,6
7758,যেটে,1,1,12
7759,যেতিয়া,1,1,16
7760,যেতিয়ালৈ,1,1,16
7761,যেতিয়ালৈকে,1,1,14
7762,যেতিয়া,9,9,170
7763,যেতিয়াই,1,1,14
7764,যেতিয়ালৈকে,1,1,16
7765,যেতে,1,1,19
7766,যেন,32,32,388
7767,যেন।,1,1,11
7768,যেন।।,1,1,18
7769,যেনিবা।,1,1,12
7770,যেনে,2,2,27
7771,যেনেকুৱাই,1,1,6
7772,যেনেকৈ,7,7,111
7773,যেনেদৰে,2,2,25
7774,যোগ্য।,1,1,27
7775,যোৱা,3,3,47
7776,যোগ,1,1,6
7777,যোগদান,3,3,32
7778,যোগান,1,1,36
7779,যোগাৰ,1,1,22
7780,যোগাৱ,1,1,9
7781,যোগী।,1,1,11
7782,যোগীজী,1,1,5
7783,যোগে,1,1,24
7784,যোগেদি,1,1,8
7785,যোগ্য,1,1,5
7786,যোগ্যতা,2,2,54
7787,যোনে,2,2,34
7788,যোৰ,1,1,10
7789,যোৰহাট,3,2,28
7790,যোৰহাটৰ,2,2,38
7791,যোৰাব,1,1,18
7792,যোৱা,19,19,235
7793,যোৱা।,2,2,19
7794,যোৱা।carry,1,1,11
7795,যোৱাটো,1,1,18
7796,যোৱাত,2,2,25
7797,যোৱাতকৈ,1,1,28
7798,যোৱাৰ,1,1,14
7799,যৌণ,1,1,11
7800,যৌথভাবে,1,1,18
7801,যৌন,3,3,54
7802,যৌনক্ষুধা,1,1,18
7803,যৌনসংগম,1,1,18
7804,যৌৱন,1,1,14
7805,যৰ,2,2,24
7806,রিশমাই,1,1,18
7807,রো,1,1,12
7808,ল,5,5,54
7809,ল'ব,4,4,71
7810,ল'ৰা,6,6,50
7811,"ল'ৰা,",1,1,12
7812,ল'ৰাই,1,1,21
7813,লʼগ,1,1,9
7814,লওক,6,6,56
7815,"লওক,",1,1,15
7816,লওক৷,1,1,4
7817,লক,1,1,10
7818,লকডাউন,2,2,36
7819,লকদাউনৰ,1,1,8
7820,লক্ষণ,2,2,8
7821,লক্ষণ।,1,1,16
7822,লক্ষীমপুৰ,1,1,5
7823,লক্ষ্য,2,2,18
7824,লক্ষ্যনিয়,1,1,15
7825,লক্ষ্যনীয়।,1,1,12
7826,লক্ষ্যলৈয়ে,1,1,7
7827,লখিমপুৰ,1,1,6
7828,লখিমপুৰত,1,1,4
7829,লখিমপূৰ,1,1,19
7830,লগ,14,14,207
7831,লগট,1,1,30
7832,লগত,62,61,810
7833,"লগত,",1,1,11
7834,লগতে,12,12,234
7835,"লগতে,",1,1,25
7836,লগতো,1,1,12
7837,লগা,21,21,231
7838,লগাই,16,15,174
7839,লগাইছা,1,1,7
7840,লগাইছে!!,1,1,25
7841,লগাওঁক.......এইবিলাকৰ,1,1,23
7842,লগাওক,1,1,10
7843,লগাতকৈ,1,1,25
7844,লগাব,6,6,108
7845,"লগাব,গেদা",1,1,9
7846,"লগিছে,",1,1,20
7847,লগিয়া,1,1,29
7848,লগীয়া,3,3,42
7849,লগীয়া,5,4,52
7850,লগে,10,10,109
7851,"লগে,",1,1,11
7852,লগেই,1,1,15
7853,লগে😂😂😂😂😂,1,1,7
7854,লগোৱা,1,1,11
7855,লগোৱাৰ,1,1,14
7856,লগ্ৰ,2,1,39
7857,লগৰ,1,1,13
7858,লজ্জানত,1,1,17
7859,লজ্জাৰ,1,1,4
7860,লজ্জিত,1,1,10
7861,লজ্জিত।,1,1,13
7862,লন,1,1,12
7863,লব,12,12,140
7864,লব।,2,2,18
7865,লবলৈ,2,2,78
7866,লবি,1,1,15
7867,লবি।,1,1,10
7868,লবীৰ,1,1,22
7869,লভিতা,1,1,7
7870,লম,2,2,15
7871,লম্বা,1,1,13
7872,লয়,1,1,4
7873,লরা,1,1,10
7874,ললে,2,2,20
7875,ললেই,2,2,38
7876,লাই,1,1,5
7877,লাইক,1,1,10
7878,লাইট,1,1,17
7879,লাইন,2,2,33
7880,লাইফ,1,1,15
7881,লাইভ,4,4,53
7882,লাও,2,2,19
7883,লাওৰা,2,2,7
7884,লাখ,15,12,202
7885,লাখ।আকৌ,1,1,17
7886,লাখৰ,2,2,40
7887,লাগ,2,2,46
7888,লাগছি,1,1,5
7889,লাগছে,2,2,18
7890,লাগা,1,1,7
7891,লাগাম,1,1,5
7892,লাগি,17,17,250
7893,লাগিচে,1,1,4
7894,লাগিছিল,11,11,80
7895,লাগিছিল।,5,5,54
7896,লাগিছিলে,3,3,12
7897,লাগিছিলে।,1,1,8
7898,লাগিছে,29,29,310
7899,লাগিছে!,1,1,25
7900,লাগিছে...,1,1,15
7901,লাগিছে।,2,2,11
7902,লাগিব,43,42,618
7903,"লাগিব,",3,3,46
7904,"লাগিব,আৰু",1,1,19
7905,লাগিব।,11,11,152
7906,লাগিব।কথা,1,1,8
7907,লাগিব।সেইখিনি,1,1,16
7908,লাগিবই।,1,1,9
7909,লাগিল,26,26,248
7910,"লাগিল,কাৰোবাৰ",1,1,24
7911,লাগিল।,8,8,87
7912,লাগিলহেঁতেন,1,1,18
7913,লাগিলে,20,20,249
7914,লাগিলেই,1,1,11
7915,লাগিল‌,1,1,11
7916,লাগিৱ,1,1,13
7917,লাগিৱ।,1,1,31
7918,লাগে,183,179,1874
7919,লাগে!,1,1,18
7920,"লাগে,",6,6,71
7921,"লাগে,,",1,1,4
7922,"লাগে,,,",2,2,49
7923,"লাগে,,,,,",1,1,25
7924,"লাগে,হিন্দু",1,1,14
7925,লাগে.,3,3,40
7926,লাগে...,1,1,8
7927,লাগে....,1,1,4
7928,লাগে...?,1,1,18
7929,লাগে?,2,2,23
7930,লাগে।,27,26,301
7931,লাগে।।,1,1,31
7932,লাগে।এনেকোৱা,1,1,21
7933,লাগে।তাকে,1,1,15
7934,লাগেই।,1,1,7
7935,লাগে৷,3,3,47
7936,লাগে৷ধৰা,1,1,8
7937,লাগৰ,1,1,11
7938,লাচিত,6,6,71
7939,লাচিতত,1,1,6
7940,লাচিতে,1,1,15
7941,লাচীত,1,1,12
7942,লাজ,33,32,349
7943,লাজৰ,2,2,18
7944,লাট,1,1,13
7945,লাঠি,1,1,13
7946,লাঠী,2,2,10
7947,লাডেন,1,1,12
7948,লাডেনপন্থী??,1,1,5
7949,লাডেনৰ,1,1,12
7950,লাফা,1,1,7
7951,লাফী,1,1,7
7952,লাভ,34,33,504
7953,লাভনাই,1,1,34
7954,লাভালাভ,1,1,11
7955,লাল,2,2,12
7956,লালুং,1,1,19
7957,লাল‌,1,1,6
7958,লাষ্ট,1,1,4
7959,লাৱন্য,1,1,16
7960,লিংগ,2,2,23
7961,লিংগৰ,1,1,6
7962,লিওনিকো,1,1,10
7963,লিখা,4,4,37
7964,"লিখা,",1,1,12
7965,লিখাৰ,1,1,7
7966,লিখি,2,2,45
7967,লিখিত,1,1,31
7968,লিখিব,3,3,33
7969,লিখিবলে,1,1,5
7970,লিখিবলৈ,1,1,12
7971,লিখিম,1,1,14
7972,লিঙ্গ,1,1,10
7973,লিঙ্গটো,1,1,8
7974,লিডাৰ,1,1,24
7975,লিপষ্টিক,1,1,11
7976,লিপিও,1,1,19
7977,লিপ্ত,2,2,35
7978,লিবাৰেল,1,1,11
7979,লিয়নীৰ,1,1,8
7980,লিলিমাই,1,1,5
7981,লিয়নিক,1,1,17
7982,লীলিমাই,1,1,17
7983,লুকা,1,1,9
7984,লুকাই,3,3,27
7985,লুকাও',1,1,9
7986,লুঙিগ,1,1,6
7987,লুঙিৰ,1,1,17
7988,লুঙী,1,1,14
7989,লুটি,1,1,10
7990,লুটিব,1,1,12
7991,লুডু,1,1,10
7992,লুভিয়া,1,1,15
7993,লে,1,1,17
7994,লেংগুৱেজ,2,1,57
7995,লেংটা,6,6,54
7996,লেংতা,1,1,7
7997,লেংতিকে,1,1,3
7998,লেংৰা,1,1,17
7999,লেই,2,1,42
8000,লেওৰা,1,1,3
8001,লেখিম,1,1,9
8002,লেগেছে,1,1,10
8003,লেঙটা,1,1,5
8004,লেঙতা,1,1,9
8005,লেজেন্ড,1,1,8
8006,লেট্ৰিনত,1,1,11
8007,লেট্ৰিনৰ,1,1,13
8008,লেডিজনীয়ে,1,1,10
8009,লেতেৰা,2,2,30
8010,লেবাৰ,1,1,7
8011,লেবেল,4,4,35
8012,লেভেল,2,2,41
8013,লেলা,1,1,5
8014,লৈ,40,40,560
8015,লৈ..,1,1,50
8016,লৈইছা,1,1,12
8017,লৈও,1,1,7
8018,লৈকে,3,3,31
8019,লৈছা,1,1,5
8020,লৈছে,3,3,35
8021,লৈছো,1,1,10
8022,লৈছোঁ,1,1,5
8023,লোই,2,2,40
8024,লোক,3,3,30
8025,লোক।,1,1,13
8026,লোকক,6,6,77
8027,লোকচান,1,1,21
8028,লোকচানৰ,1,1,22
8029,লোকজনে,1,1,25
8030,লোকবোৰৰ,1,1,13
8031,লোকসভাত,2,2,37
8032,লোকসভালৈ,1,1,6
8033,লোকে,5,5,97
8034,লোকৰ,8,8,117
8035,লোকৰ?,1,1,14
8036,লোকৰো,1,1,7
8037,লোগা,1,1,21
8038,লোগাইচা।,1,1,11
8039,লোগাবি,1,1,9
8040,লোগৈয়াৰ,1,1,16
8041,লোগোট,1,1,11
8042,লোব়া,2,2,26
8043,লোবো,2,2,31
8044,লোভ,4,2,35
8045,লোহাৰ,1,1,7
8046,লোৱা,8,8,151
8047,লোৱা..বাতৰিৰ,1,1,8
8048,লোৱাটো,2,2,25
8049,লোৱাৰ,1,1,8
8050,ল্লীপ্প,1,1,31
8051,লয়,1,1,7
8052,লৰা,26,25,344
8053,লৰা-ছোৱালীয়ে,1,1,24
8054,লৰাই,3,3,41
8055,লৰাক,2,2,31
8056,লৰাটো,2,2,22
8057,লৰাটোক,1,1,7
8058,লৰাতো,1,1,6
8059,লৰাবোৰক,1,1,12
8060,লৰাৰ,3,3,49
8061,ল‌ই,1,1,6
8062,শইকিয়া,1,1,15
8063,শইকীয়াৰ,1,1,10
8064,শক্তি,6,6,80
8065,শক্তিখালি,1,1,9
8066,শক্তিশালী,3,3,38
8067,শগুণ,1,1,2
8068,শঙ্কৰ,1,1,3
8069,শত,1,1,19
8070,শতাংশয়েহে,2,2,27
8071,শত্রুতা,1,1,15
8072,শত্ৰুআৰু,1,1,34
8073,শদিয়াৰ,1,1,18
8074,"শপত,এই",1,1,8
8075,শব্দ,7,7,82
8076,শব্দটো,4,3,55
8077,শব্দটো।।।,1,1,17
8078,শব্দৰ,2,2,52
8079,শব্দৰো,1,1,6
8080,শব্দৱে,1,1,11
8081,শয়তানে,1,1,14
8082,শলনী,1,1,13
8083,শলাগ,1,1,5
8084,শলাগৰ,1,1,3
8085,শষ্য,1,1,19
8086,শস্তি,1,1,21
8087,শহুৰৰ,1,1,7
8088,শাংবাদিক,1,1,6
8089,শান্ত,1,1,8
8090,শান্তনা,1,1,34
8091,শান্তি,4,4,59
8092,শান্তিত,1,1,4
8093,শান্তিৰ,3,3,39
8094,শান্তিৰে,1,1,25
8095,শান্তী,1,1,10
8096,শালা,1,1,8
8097,শালিনতা,1,1,16
8098,শাষ্টি,1,1,7
8099,শাসন,1,1,11
8100,শাসনত,1,1,19
8101,শাস্তি,11,11,97
8102,শাস্ত্ৰী,2,2,15
8103,শাহকৰ,1,1,33
8104,শাৰী,1,1,9
8105,শাৰীত।,1,1,15
8106,শিক,1,1,5
8107,শিকক,1,1,25
8108,শিকা,2,2,26
8109,শিকাওক,1,1,7
8110,শিকাব,2,2,28
8111,শিকাবো,1,1,17
8112,শিকায়,1,1,9
8113,শিকিছে।।।।।,1,1,6
8114,শিকিব,3,3,48
8115,শিকিবলগা,1,1,8
8116,শিকিবলৈ,2,2,23
8117,শিক্ষক,4,3,47
8118,শিক্ষক-,1,1,25
8119,শিক্ষকে,2,1,20
8120,শিক্ষকৰ,3,3,61
8121,শিক্ষয়িত্ৰীক,1,1,20
8122,শিক্ষা,16,14,236
8123,শিক্ষাখণ্ডত,1,1,36
8124,শিক্ষাগুৰু,1,1,13
8125,শিক্ষাবিভাগতো,1,1,8
8126,শিক্ষামন্ত্ৰী,2,2,53
8127,শিক্ষামন্ত্ৰীৰ,1,1,11
8128,শিক্ষালাভ,1,1,13
8129,শিক্ষাৰ,4,4,66
8130,শিক্ষাৰ্থি,1,1,8
8131,শিক্ষিত,2,2,13
8132,"শিক্ষিত,",1,1,10
8133,শিক্ষয়েত্ৰিও,1,1,25
8134,শিখা,3,3,26
8135,শিতানত,1,1,20
8136,শিপাইছে,1,1,29
8137,শিপাইছে।,1,1,16
8138,শিয়াল,1,1,1
8139,শিয়ালৰ,1,1,5
8140,শিল্পী,3,2,52
8141,শিল্পীক,1,1,11
8142,শিল্পীৰো,1,1,9
8143,শিশুসকল,1,1,16
8144,শিষ্য।,1,1,5
8145,শিয়াল,2,2,30
8146,শিয়াল।,1,1,3
8147,শিয়ালে,1,1,4
8148,শিৰত,1,1,9
8149,শিৱসাগৰ,3,3,39
8150,শিৱসাগৰবাসী,1,1,15
8151,শিৱসাগৰৰ,2,2,40
8152,শিৱৰ,1,1,15
8153,শীঘ্ৰে,2,2,17
8154,শীতল,1,1,19
8155,শুই,2,2,29
8156,শুকান,1,1,5
8157,শুকুর,3,3,27
8158,শুকুৰ,4,4,29
8159,শুকুৰে,1,1,3
8160,শুকুৰৰ,2,2,19
8161,শুদ্ধ,1,1,24
8162,শুদ্ধকে,1,1,7
8163,শুদ্ধতা,1,1,16
8164,শুদ্ধভাৱে,1,1,39
8165,শুদ্ধৰনি,1,1,10
8166,শুধিছে,1,1,13
8167,শুধিলে,1,1,31
8168,শুনকালে,1,1,10
8169,শুনবায়ে,1,1,5
8170,শুনা,7,7,98
8171,শুনাটোও,1,1,13
8172,শুনাৰ,1,1,29
8173,শুনি,15,15,195
8174,শুনি।,1,1,11
8175,শুনি।গামৰ,1,1,16
8176,শুনিচানে,1,1,19
8177,শুনিছিল।,1,1,7
8178,শুনিছিলো,1,1,7
8179,শুনিছিলোঁ,1,1,10
8180,শুনিছো,2,2,25
8181,"শুনিছোঁ,",1,1,31
8182,শুনিব,2,2,29
8183,শুনিবলৈ,1,1,9
8184,শুনিবৰ,2,2,25
8185,শুনিম,1,1,10
8186,শুনিলে,2,2,19
8187,শুনিলে।,1,1,16
8188,শুনে,1,1,7
8189,শুভ,1,1,16
8190,শুভকামনা,1,1,37
8191,শুভেচ্ছা,3,3,23
8192,শুমাব,1,1,15
8193,শুমাবলৈ,1,1,12
8194,শুহি,2,2,29
8195,শুৱাৰ,1,1,4
8196,শুৱে,2,1,12
8197,শূন্য,2,2,44
8198,শৃংখল,2,2,26
8199,শৃঙ্গ,1,1,6
8200,শেই,1,1,12
8201,শেখৰ,1,1,15
8202,শেষ,23,22,243
8203,শেষ।,2,2,15
8204,শেষলৈকে,1,1,12
8205,শেষৰ,1,1,25
8206,শৈলী,1,1,10
8207,শোষণ,1,1,11
8208,শৌচালয়ৰ,1,1,13
8209,শ্বহীদৰ,1,1,22
8210,শ্বেয়াৰ,1,1,7
8211,"শ্ৰদ্ধা,",1,1,23
8212,শ্ৰদ্ধা।,1,1,10
8213,শ্ৰিয়াই,1,1,11
8214,শ্ৰীযুত,3,2,42
8215,শ্ৰীলংকাৰ,1,1,16
8216,শ্ৰেণীৰ,1,1,12
8217,শ্ৰেষ্ঠ,2,2,28
8218,শ্ৰেষ্ঠ..,1,1,3
8219,শৰণাপ্ৰন্ন,1,1,12
8220,শৰিৰ,1,1,13
8221,শৰীৰ,2,2,29
8222,শৰীৰটো,1,1,8
8223,শৰীৰত,1,1,4
8224,শৰ্মা,7,7,111
8225,শৰ্মাই,1,1,31
8226,শৰ্মাক,1,1,10
8227,ষষ্ঠীত,1,1,14
8228,ষাৰ,1,1,11
8229,ষাৰে,1,1,7
8230,ষ্টাইল,2,2,12
8231,ষ্টাৰ,1,1,5
8232,ষ্টুদিঅত,1,1,6
8233,ষ্টেডিয়ামত,1,1,9
8234,ষ্টেডিয়ামৰ,1,1,13
8235,ষ্ট্ৰনি,1,1,8
8236,ষড়যন্ত্ৰ,2,2,21
8237,ষড়যন্ত্ৰ।,1,1,8
8238,ষড়যন্ত্ৰৰ,1,1,23
8239,সঁচা,4,4,38
8240,"সঁচা,",1,1,14
8241,সঁচাই,3,3,34
8242,সঁচাকৈ,4,4,61
8243,সঁচাকৈয়ে,2,2,39
8244,সঁচাটো,1,1,17
8245,সঁছা,1,1,12
8246,সঁহাৰি,1,1,11
8247,সং,1,1,15
8248,সংখ্যক,1,1,16
8249,সংখ্যকে,1,1,14
8250,সংখ্যা,4,2,78
8251,সংগঠন,16,15,205
8252,সংগঠনবোৰৰ,1,1,12
8253,সংগঠনৰ,2,2,34
8254,সংগত,1,1,19
8255,সংগথন,2,1,15
8256,সংগম,1,1,20
8257,সংগীতৰ,1,1,13
8258,সংগ্ৰসালয়ত,1,1,4
8259,সংগ্ৰহ,2,2,54
8260,সংগ্ৰাম,2,2,14
8261,সংঘটন,3,3,46
8262,সংঘাতৰ,1,1,19
8263,সংবাদ,3,3,37
8264,সংবিধান,2,2,22
8265,সংমিশ্ৰণ,1,1,18
8266,সংযত,2,2,26
8267,সংযোগ,1,1,7
8268,"সংযোগেই,",1,1,14
8269,সংশোধন,1,1,15
8270,সংশোধনী,2,2,18
8271,সংষ্কৃতি,1,1,13
8272,সংসাৰ,2,2,28
8273,সংস্কৃতি,3,3,66
8274,"সংস্কৃতি,",1,1,13
8275,সংস্কৃতিতেই,1,1,16
8276,সংস্কৃতিৰৰে,1,1,15
8277,সকল,10,10,167
8278,"সকল,",1,1,10
8279,সকলক,12,12,194
8280,সকলকো,1,1,12
8281,সকলতকৈ,1,1,16
8282,সকললৈ,1,1,34
8283,সকলে,22,21,396
8284,সকলের,1,1,10
8285,সকলো,42,41,562
8286,সকলো.........,1,1,7
8287,সকলোকে,4,4,41
8288,সকলোতকৈ,1,1,13
8289,সকলোতে,2,2,40
8290,সকলোবে,1,1,14
8291,সকলোবোৰ,1,1,8
8292,সকলোৰ,1,1,4
8293,সকলোৰে,2,2,33
8294,সকলোৰেই,1,1,9
8295,সকলোৱে,23,23,298
8296,সকলোৱেই,2,2,41
8297,সকলৰ,11,11,188
8298,সক্ষম,1,1,13
8299,সক্ৰিয়,1,1,4
8300,সঘনে,1,1,19
8301,সঙ্কত,1,1,19
8302,সচচাই,1,1,11
8303,সচা,10,10,92
8304,সচাঁ,5,5,56
8305,সচাঁকৈ,1,1,12
8306,সচাঁকৈয়ে,1,1,7
8307,সচাই।,1,1,17
8308,সচাকৈ,1,1,19
8309,সচাকৈয়ে,1,1,13
8310,সচেতন,3,3,47
8311,সচেতনতা,1,1,8
8312,সছা,1,1,12
8313,সছাই,1,1,11
