word,word_count,df,doc_len,idf,tf,tf-idf,,,,,,
শোভন্দা,1,1,24,3.10754913,0.041666667,,,,,,,
শোয়,1,1,8,3.10754913,0.125,,,,,,,
শোষণ,1,1,8,3.10754913,0.125,,,,,,,
শ্রদ্ধা,2,2,67,2.806519134,0.029850746,,,,,,,
শ্রদ্ধার,1,1,51,3.10754913,0.019607843,,,,,,,
শ্রদ্ধাশীল,1,1,27,3.10754913,0.037037037,,,,,,,
শ্রাদ্ধ।,1,1,6,3.10754913,0.166666667,,,,,,,
শ্রাদ্ধর,1,1,12,3.10754913,0.083333333,,,,,,,
শ্রী,9,8,250,2.204459143,0.036,,,,,,,
শ্রীরাম,1,1,43,3.10754913,0.023255814,,,,,,,
শ্রেণীকে,1,1,47,3.10754913,0.021276596,,,,,,,
শ্রেণীর,1,1,32,3.10754913,0.03125,,,,,,,
শ্রেষ্ট,1,1,58,3.10754913,0.017241379,,,,,,,
শ্রেষ্ঠ,2,1,15,3.10754913,0.133333333,,,,,,,
শ্রেষ্ঠ।,1,1,53,3.10754913,0.018867925,,,,,,,
ষাড়ের,1,1,17,3.10754913,0.058823529,,,,,,,
ষ্টৌরীর,1,1,44,3.10754913,0.022727273,,,,,,,
সংগঠন,2,2,85,2.806519134,0.023529412,,,,,,,
সংগীত,1,1,21,3.10754913,0.047619048,,,,,,,
সংগে,1,1,43,3.10754913,0.023255814,,,,,,,
সংগ্রহের,1,1,12,3.10754913,0.083333333,,,,,,,
সংগ্রামীদের,1,1,137,3.10754913,0.00729927,,,,,,,
সংঘর্ষের,1,1,28,3.10754913,0.035714286,,,,,,,
সংবাদ,7,6,252,2.329397879,0.027777778,,,,,,,
সংবিধান,2,2,31,2.806519134,0.064516129,,,,,,,
সংবিধানে,1,1,29,3.10754913,0.034482759,,,,,,,
"সংবিধানে,",1,1,132,3.10754913,0.007575758,,,,,,,
সংবিধানের,2,2,25,2.806519134,0.08,,,,,,,
সংবিধানের।চাকরির,1,1,11,3.10754913,0.090909091,,,,,,,
সংযুক্ত!!,1,1,41,3.10754913,0.024390244,,,,,,,
সংশয়,1,1,63,3.10754913,0.015873016,,,,,,,
সংশ্লিষ্ট,1,1,28,3.10754913,0.035714286,,,,,,,
সংসদ,5,4,239,2.505489138,0.020920502,,,,,,,
সংসদভবন,1,1,70,3.10754913,0.014285714,,,,,,,
সংসার,2,2,24,2.806519134,0.083333333,,,,,,,
সংস্কারক,1,1,25,3.10754913,0.04,,,,,,,
সংস্কৃত,1,1,40,3.10754913,0.025,,,,,,,
সংস্কৃতি,6,6,193,2.329397879,0.031088083,,,,,,,
"সংস্কৃতি,",1,1,15,3.10754913,0.066666667,,,,,,,
সংস্কৃতিটা,1,1,26,3.10754913,0.038461538,,,,,,,
সংস্থা,1,1,80,3.10754913,0.0125,,,,,,,
সংস্থার,1,1,80,3.10754913,0.0125,,,,,,,
সকল,9,8,281,2.204459143,0.03202847,,,,,,,
সকলকে,1,1,26,3.10754913,0.038461538,,,,,,,
সকলকে।👏👏💐,1,1,19,3.10754913,0.052631579,,,,,,,
সকলের,6,6,171,2.329397879,0.035087719,,,,,,,
সকলে🤣🤣🤣🤣🤣🤣🤣🤣,1,1,12,3.10754913,0.083333333,,,,,,,
সকাল,1,1,9,3.10754913,0.111111111,,,,,,,
সকালে,2,2,36,2.806519134,0.055555556,,,,,,,
সখ্য!,1,1,40,3.10754913,0.025,,,,,,,
সঙ্গিনী,1,1,4,3.10754913,0.25,,,,,,,
সঙ্গে,23,19,547,1.828795529,0.042047532,,,,,,,
সচল,1,1,7,3.10754913,0.142857143,,,,,,,
সচেতন(অন্ধ,1,1,137,3.10754913,0.00729927,,,,,,,
সঞ্চালককে,1,1,42,3.10754913,0.023809524,,,,,,,
সঞ্চালনা,1,1,42,3.10754913,0.023809524,,,,,,,
সঠিক,15,12,343,2.028367884,0.043731778,,,,,,,
সতবাবা,1,1,7,3.10754913,0.142857143,,,,,,,
সত্ত্বেও,2,2,76,2.806519134,0.026315789,,,,,,,
সত্বর,1,1,11,3.10754913,0.090909091,,,,,,,
সত্য,6,6,250,2.329397879,0.024,,,,,,,
"সত্য,,,,",1,1,42,3.10754913,0.023809524,,,,,,,
সত্যই,1,1,26,3.10754913,0.038461538,,,,,,,
সত্যবাদী,1,1,48,3.10754913,0.020833333,,,,,,,
সত্যি,22,21,704,1.785329835,0.03125,,,,,,,
সত্যি।আর,1,1,62,3.10754913,0.016129032,,,,,,,
সত্যিই,15,14,406,1.961421094,0.036945813,,,,,,,
"সত্যিই,",1,1,21,3.10754913,0.047619048,,,,,,,
সত্যিটা,1,1,15,3.10754913,0.066666667,,,,,,,
সত‍্য,2,2,51,2.806519134,0.039215686,,,,,,,
সদর,1,1,9,3.10754913,0.111111111,,,,,,,
সদিচ্ছা,1,1,16,3.10754913,0.0625,,,,,,,
সদ্ব্যবহার,1,1,20,3.10754913,0.05,,,,,,,
সনাতন,9,5,200,2.408579125,0.045,,,,,,,
"সনাতন,পুরাতন,",1,1,42,3.10754913,0.023809524,,,,,,,
সনাতনী,1,1,17,3.10754913,0.058823529,,,,,,,
সন্তান,1,1,23,3.10754913,0.043478261,,,,,,,
"সন্তান,",1,1,18,3.10754913,0.055555556,,,,,,,
সন্তানদের,2,2,54,2.806519134,0.037037037,,,,,,,
"সন্ত্রাস,",1,1,18,3.10754913,0.055555556,,,,,,,
সন্ত্রাসী,1,1,43,3.10754913,0.023255814,,,,,,,
সন্দেশ,1,1,12,3.10754913,0.083333333,,,,,,,
সন্ধানে।,1,1,12,3.10754913,0.083333333,,,,,,,
সন্মান,5,5,171,2.408579125,0.029239766,,,,,,,
সন্মোধ্যে,1,1,47,3.10754913,0.021276596,,,,,,,
সব,85,79,2676,1.209922038,0.031763827,,,,,,,
সব....স্লোগান,1,1,26,3.10754913,0.038461538,,,,,,,
সব।,1,1,15,3.10754913,0.066666667,,,,,,,
সবই,8,8,270,2.204459143,0.02962963,,,,,,,
সবকটা,2,2,17,2.806519134,0.117647059,,,,,,,
সবকটাই,2,2,27,2.806519134,0.074074074,,,,,,,
সবকা,1,1,28,3.10754913,0.035714286,,,,,,,
সবকিছু,2,2,83,2.806519134,0.024096386,,,,,,,
সবকিছুর,1,1,26,3.10754913,0.038461538,,,,,,,
সবচেয়ে,2,2,112,2.806519134,0.017857143,,,,,,,
সবচেয়ে,2,2,22,2.806519134,0.090909091,,,,,,,
সবজি,1,1,11,3.10754913,0.090909091,,,,,,,
"সবজি,ম্যাগি",1,1,126,3.10754913,0.007936508,,,,,,,
সবটা,1,1,83,3.10754913,0.012048193,,,,,,,
সবথেকে,3,3,60,2.630427875,0.05,,,,,,,
সবসময়,3,3,59,2.630427875,0.050847458,,,,,,,
সবাই,38,35,1054,1.563481085,0.036053131,,,,,,,
সবাই!,1,1,7,3.10754913,0.142857143,,,,,,,
সবাইকে,2,2,53,2.806519134,0.037735849,,,,,,,
সবার,6,6,201,2.329397879,0.029850746,,,,,,,
"সবার,,TMC",1,1,10,3.10754913,0.1,,,,,,,
"সবার,ঝেড়ে",1,1,11,3.10754913,0.090909091,,,,,,,
সবেতেই,1,1,54,3.10754913,0.018518519,,,,,,,
সভানেত্রী😅😅😅😅😅😅😅😊😅😅😊😅😅😅😅😅😅😅😅😅এই,1,1,19,3.10754913,0.052631579,,,,,,,
সভাপতির,1,1,22,3.10754913,0.045454545,,,,,,,
সভ্য,1,1,84,3.10754913,0.011904762,,,,,,,
সভ্যতা,1,1,15,3.10754913,0.066666667,,,,,,,
সময়,31,28,1094,1.660391098,0.02833638,,,,,,,
সমর্থক,1,1,37,3.10754913,0.027027027,,,,,,,
সমর্থন,4,4,168,2.505489138,0.023809524,,,,,,,
সমর্থনে,1,1,44,3.10754913,0.022727273,,,,,,,
সমর্থনের,1,1,137,3.10754913,0.00729927,,,,,,,
সমস্ত,7,6,260,2.329397879,0.026923077,,,,,,,
সমস্যা,5,4,122,2.505489138,0.040983607,,,,,,,
সমস্যার,1,1,8,3.10754913,0.125,,,,,,,
সমাজ,17,15,681,1.931457871,0.024963289,,,,,,,
সমাজ-পতিদের,1,1,62,3.10754913,0.016129032,,,,,,,
সমাজকে,6,6,122,2.329397879,0.049180328,,,,,,,
সমাজটাকে,5,5,69,2.408579125,0.072463768,,,,,,,
সমাজে,6,6,217,2.329397879,0.02764977,,,,,,,
"সমাজে,",1,1,12,3.10754913,0.083333333,,,,,,,
সমাজের,29,25,608,1.709609121,0.047697368,,,,,,,
সমাজের...অনেক,1,1,23,3.10754913,0.043478261,,,,,,,
সমাধান,2,2,20,2.806519134,0.1,,,,,,,
সমান,5,4,179,2.505489138,0.027932961,,,,,,,
সমালোচনা,4,4,170,2.505489138,0.023529412,,,,,,,
সমালোচনাটি,1,1,42,3.10754913,0.023809524,,,,,,,
সমৃদ্ধ,2,2,48,2.806519134,0.041666667,,,,,,,
সম্পত্তি,12,11,278,2.066156445,0.043165468,,,,,,,
"সম্পত্তি,,",1,1,15,3.10754913,0.066666667,,,,,,,
সম্পত্তি?,1,1,30,3.10754913,0.033333333,,,,,,,
সম্পত্তি।,1,1,7,3.10754913,0.142857143,,,,,,,
সম্পত্তিক,1,1,14,3.10754913,0.071428571,,,,,,,
সম্পদ,2,2,30,2.806519134,0.066666667,,,,,,,
সম্পদ।,1,1,72,3.10754913,0.013888889,,,,,,,
সম্পদের,1,1,35,3.10754913,0.028571429,,,,,,,
সম্পর্ক,9,8,241,2.204459143,0.037344398,,,,,,,
"সম্পর্ক,",2,2,26,2.806519134,0.076923077,,,,,,,
সম্পর্ক......♀️♂️♀️♂️♀️♂️,1,1,12,3.10754913,0.083333333,,,,,,,
সম্পর্ক?,1,1,17,3.10754913,0.058823529,,,,,,,
সম্পর্ক।,1,1,42,3.10754913,0.023809524,,,,,,,
সম্পর্কটা,1,1,90,3.10754913,0.011111111,,,,,,,
সম্পর্কে,4,3,170,2.630427875,0.023529412,,,,,,,
সম্পর্কে।।।,1,1,19,3.10754913,0.052631579,,,,,,,
সম্পর্কের,2,2,26,2.806519134,0.076923077,,,,,,,
সম্পূর্ণ,5,4,177,2.505489138,0.028248588,,,,,,,
সম্প্রচার,1,1,88,3.10754913,0.011363636,,,,,,,
সম্প্রদায়,2,2,51,2.806519134,0.039215686,,,,,,,
সম্প্রদায়!,1,1,19,3.10754913,0.052631579,,,,,,,
সম্প্রদায়ের,1,1,196,3.10754913,0.005102041,,,,,,,
সম্বদ্ধে,1,1,30,3.10754913,0.033333333,,,,,,,
সম্বন্ধে,2,2,53,2.806519134,0.037735849,,,,,,,
সম্বন্ধেই,1,1,38,3.10754913,0.026315789,,,,,,,
সম্ভব,4,4,74,2.505489138,0.054054054,,,,,,,
সম্ভব।,2,2,115,2.806519134,0.017391304,,,,,,,
সম্ভব।আর,1,1,18,3.10754913,0.055555556,,,,,,,
সম্মত!,1,1,28,3.10754913,0.035714286,,,,,,,
সম্মতি,1,1,15,3.10754913,0.066666667,,,,,,,
সম্মান,11,9,292,2.15330662,0.037671233,,,,,,,
সম্মানটুকু,1,1,26,3.10754913,0.038461538,,,,,,,
সম্মানের।,1,1,14,3.10754913,0.071428571,,,,,,,
সম্মুখীন,1,1,62,3.10754913,0.016129032,,,,,,,
"সম্মেলন,",1,1,16,3.10754913,0.0625,,,,,,,
সময়,13,11,506,2.066156445,0.0256917,,,,,,,
"সময়,",1,1,32,3.10754913,0.03125,,,,,,,
সময়ই,1,1,126,3.10754913,0.007936508,,,,,,,
সময়ে,2,2,37,2.806519134,0.054054054,,,,,,,
সময়ের,1,1,17,3.10754913,0.058823529,,,,,,,
সরকার,12,12,459,2.028367884,0.026143791,,,,,,,
সরকার....,1,1,52,3.10754913,0.019230769,,,,,,,
সরকার।,1,1,31,3.10754913,0.032258065,,,,,,,
সরকারকে,2,2,123,2.806519134,0.016260163,,,,,,,
সরকারি,9,8,249,2.204459143,0.036144578,,,,,,,
সরকারী,3,3,71,2.630427875,0.042253521,,,,,,,
সরকারের,14,13,454,1.993605777,0.030837004,,,,,,,
সরতে,2,1,18,3.10754913,0.111111111,,,,,,,
সরদার,1,1,10,3.10754913,0.1,,,,,,,
সরব,1,1,20,3.10754913,0.05,,,,,,,
সরম,1,1,12,3.10754913,0.083333333,,,,,,,
সরল,2,2,56,2.806519134,0.035714286,,,,,,,
সরানোর,1,1,29,3.10754913,0.034482759,,,,,,,
সরাসরি,2,2,88,2.806519134,0.022727273,,,,,,,
সরি,1,1,18,3.10754913,0.055555556,,,,,,,
সরিয়ে,1,1,13,3.10754913,0.076923077,,,,,,,
সরে,1,1,132,3.10754913,0.007575758,,,,,,,
সর্বকালীন,1,1,80,3.10754913,0.0125,,,,,,,
সর্বত্রই,2,2,27,2.806519134,0.074074074,,,,,,,
সর্বদা।,1,1,28,3.10754913,0.035714286,,,,,,,
সর্বনাশ,1,1,13,3.10754913,0.076923077,,,,,,,
সর্বনাশের,1,1,30,3.10754913,0.033333333,,,,,,,
সর্বভারতীয়,1,1,51,3.10754913,0.019607843,,,,,,,
সর্বাপেক্ষা,1,1,80,3.10754913,0.0125,,,,,,,
সর্বৈব,1,1,37,3.10754913,0.027027027,,,,,,,
সস্তা,2,2,29,2.806519134,0.068965517,,,,,,,
সহ,3,3,212,2.630427875,0.014150943,,,,,,,
সহকারে,1,1,42,3.10754913,0.023809524,,,,,,,
সহজ,3,3,62,2.630427875,0.048387097,,,,,,,
সহজে,2,2,37,2.806519134,0.054054054,,,,,,,
সহবস্থান,1,1,12,3.10754913,0.083333333,,,,,,,
সহযোগিতা,1,1,119,3.10754913,0.008403361,,,,,,,
সহস্র,1,1,36,3.10754913,0.027777778,,,,,,,
সহ্য,7,6,214,2.329397879,0.03271028,,,,,,,
সাংঘাতিক,1,1,28,3.10754913,0.035714286,,,,,,,
সাংবাদিক,7,6,151,2.329397879,0.046357616,,,,,,,
সাংবাদিককে,1,1,27,3.10754913,0.037037037,,,,,,,
সাংবাদিকতা,3,3,41,2.630427875,0.073170732,,,,,,,
সাংবাদিকদের,3,3,33,2.630427875,0.090909091,,,,,,,
সাংবাদিকরাও,1,1,14,3.10754913,0.071428571,,,,,,,
সাংবিধানিক,2,2,123,2.806519134,0.016260163,,,,,,,
সাংসদ,2,1,43,3.10754913,0.046511628,,,,,,,
সাংসদদের,1,1,16,3.10754913,0.0625,,,,,,,
সাংস্কৃতিবান,1,1,88,3.10754913,0.011363636,,,,,,,
সাঃ,1,1,26,3.10754913,0.038461538,,,,,,,
সাইট,1,1,8,3.10754913,0.125,,,,,,,
সাইনবোর্ড,1,1,29,3.10754913,0.034482759,,,,,,,
সাইনবোর্ডের,1,1,84,3.10754913,0.011904762,,,,,,,
সাইন্টিস্ট,2,1,15,3.10754913,0.133333333,,,,,,,
সাউথ,1,1,18,3.10754913,0.055555556,,,,,,,
সাক্ষাৎকার,5,4,157,2.505489138,0.031847134,,,,,,,
সাক্ষী,2,2,96,2.806519134,0.020833333,,,,,,,
সাখাত,1,1,20,3.10754913,0.05,,,,,,,
সাজানো,1,1,83,3.10754913,0.012048193,,,,,,,
সাজাহান,1,1,29,3.10754913,0.034482759,,,,,,,
সাজিয়ে,1,1,87,3.10754913,0.011494253,,,,,,,
সাজেন।,1,1,33,3.10754913,0.03030303,,,,,,,
সাজো,1,1,39,3.10754913,0.025641026,,,,,,,
"সাথ,",1,1,28,3.10754913,0.035714286,,,,,,,
"সাথী,,*এতো",1,1,196,3.10754913,0.005102041,,,,,,,
সাথে,46,41,1284,1.494765273,0.035825545,,,,,,,
সাথে!!!দেখে,1,1,42,3.10754913,0.023809524,,,,,,,
সাথে।,1,1,21,3.10754913,0.047619048,,,,,,,
সাথেসাথেই,1,1,50,3.10754913,0.02,,,,,,,
সাদা,2,2,116,2.806519134,0.017241379,,,,,,,
সাদামাটা,1,1,80,3.10754913,0.0125,,,,,,,
সাধারণ,21,18,779,1.852276625,0.026957638,,,,,,,
সাধ্য,1,1,119,3.10754913,0.008403361,,,,,,,
সানি🤐🤐😅😅,1,1,17,3.10754913,0.058823529,,,,,,,
সাপেক্ষে,1,1,17,3.10754913,0.058823529,,,,,,,
সাপোর্ট,4,4,128,2.505489138,0.03125,,,,,,,
সাফ,1,1,34,3.10754913,0.029411765,,,,,,,
সাবধান,4,4,67,2.505489138,0.059701493,,,,,,,
সাবধান!!,1,1,14,3.10754913,0.071428571,,,,,,,
সাবধানে,1,1,6,3.10754913,0.166666667,,,,,,,
সাবধান😁😁,1,1,4,3.10754913,0.25,,,,,,,
"সাবাশ,,,",1,1,10,3.10754913,0.1,,,,,,,
সাবাস,1,1,7,3.10754913,0.142857143,,,,,,,
"সাবাস,,,,",1,1,38,3.10754913,0.026315789,,,,,,,
সাবেক,1,1,13,3.10754913,0.076923077,,,,,,,
সাব্বাশ,1,1,11,3.10754913,0.090909091,,,,,,,
সাব্বাস,1,1,18,3.10754913,0.055555556,,,,,,,
সাব্বাস!,1,1,17,3.10754913,0.058823529,,,,,,,
সামনে,14,14,342,1.961421094,0.040935673,,,,,,,
সামনে🤣🤣🤣🤣,1,1,8,3.10754913,0.125,,,,,,,
সামলাচ্ছেন,1,1,53,3.10754913,0.018867925,,,,,,,
সামলানোর,1,1,41,3.10754913,0.024390244,,,,,,,
সামলাবে।,1,1,67,3.10754913,0.014925373,,,,,,,
সামলে,2,2,16,2.806519134,0.125,,,,,,,
সামাজিক,3,3,90,2.630427875,0.033333333,,,,,,,
সামাজিকভাবে,1,1,10,3.10754913,0.1,,,,,,,
সামাজের,1,1,8,3.10754913,0.125,,,,,,,
সামান্য,1,1,11,3.10754913,0.090909091,,,,,,,
সামালে,1,1,10,3.10754913,0.1,,,,,,,
সাম্প্রদায়িক,3,2,245,2.806519134,0.012244898,,,,,,,
সাম্প্রদায়িক,2,2,80,2.806519134,0.025,,,,,,,
সায়নী,2,2,33,2.806519134,0.060606061,,,,,,,
সায়নীর,1,1,20,3.10754913,0.05,,,,,,,
সার,2,2,53,2.806519134,0.037735849,,,,,,,
সারদা,1,1,53,3.10754913,0.018867925,,,,,,,
সারসের,1,1,18,3.10754913,0.055555556,,,,,,,
সারা,7,7,145,2.26245109,0.048275862,,,,,,,
সারাদিন,1,1,11,3.10754913,0.090909091,,,,,,,
সারাদিনে,1,1,11,3.10754913,0.090909091,,,,,,,
সারি,1,1,11,3.10754913,0.090909091,,,,,,,
সারির,1,1,48,3.10754913,0.020833333,,,,,,,
সার্কাস,2,2,20,2.806519134,0.1,,,,,,,
সার্থক,1,1,47,3.10754913,0.021276596,,,,,,,
সার্থকনামা..,1,1,14,3.10754913,0.071428571,,,,,,,
সার্থে,1,1,24,3.10754913,0.041666667,,,,,,,
সার্ভিস,3,3,54,2.630427875,0.055555556,,,,,,,
সালা,2,2,22,2.806519134,0.090909091,,,,,,,
সালাদের,1,1,26,3.10754913,0.038461538,,,,,,,
সালে,2,2,152,2.806519134,0.013157895,,,,,,,
সাসপেন্ড,1,1,16,3.10754913,0.0625,,,,,,,
সাস্তি,1,1,20,3.10754913,0.05,,,,,,,
সাহস,1,1,21,3.10754913,0.047619048,,,,,,,
সাহায্য,2,2,54,2.806519134,0.037037037,,,,,,,
সাহেব,1,1,16,3.10754913,0.0625,,,,,,,
সায়নী,3,3,34,2.630427875,0.088235294,,,,,,,
সাৱা,1,1,26,3.10754913,0.038461538,,,,,,,
সি,3,3,82,2.630427875,0.036585366,,,,,,,
"সি,বি,আই",1,1,35,3.10754913,0.028571429,,,,,,,
সিঁটিয়ে,1,1,53,3.10754913,0.018867925,,,,,,,
সিং,1,1,29,3.10754913,0.034482759,,,,,,,
সিএন,1,1,13,3.10754913,0.076923077,,,,,,,
সিকার,1,1,6,3.10754913,0.166666667,,,,,,,
সিকিউরিটি,2,2,55,2.806519134,0.036363636,,,,,,,
সিক্রেট,1,1,19,3.10754913,0.052631579,,,,,,,
সিগনেচার,1,1,53,3.10754913,0.018867925,,,,,,,
সিঙ্গুর,1,1,104,3.10754913,0.009615385,,,,,,,
সিদ্ধান্ত,2,2,92,2.806519134,0.02173913,,,,,,,
সিদ্ধান্ত।পরজীবী,1,1,56,3.10754913,0.017857143,,,,,,,
সিনিয়ররা,1,1,22,3.10754913,0.045454545,,,,,,,
সিনেমা,4,4,112,2.505489138,0.035714286,,,,,,,
সিনেমার,1,1,14,3.10754913,0.071428571,,,,,,,
সিপিআই,1,1,14,3.10754913,0.071428571,,,,,,,
সিপিআইএম,3,2,53,2.806519134,0.056603774,,,,,,,
সিপিএম,8,6,312,2.329397879,0.025641026,,,,,,,
সিপিএমের,3,1,116,3.10754913,0.025862069,,,,,,,
সিবিআই,1,1,22,3.10754913,0.045454545,,,,,,,
সিভিক,1,1,15,3.10754913,0.066666667,,,,,,,
সিমানা,1,1,16,3.10754913,0.0625,,,,,,,
সিয়ানা,1,1,18,3.10754913,0.055555556,,,,,,,
সিরিয়াল,1,1,36,3.10754913,0.027777778,,,,,,,
সিরিয়ালে,2,1,36,3.10754913,0.055555556,,,,,,,
সিরিয়াস,1,1,20,3.10754913,0.05,,,,,,,
সিলেক্ট,1,1,18,3.10754913,0.055555556,,,,,,,
সিলেক্টিভ,1,1,99,3.10754913,0.01010101,,,,,,,
সিস্টেম'টাই,1,1,116,3.10754913,0.00862069,,,,,,,
সিস্টেম?,1,1,116,3.10754913,0.00862069,,,,,,,
সীমা,6,6,92,2.329397879,0.065217391,,,,,,,
সীমাটাকেও,1,1,19,3.10754913,0.052631579,,,,,,,
সীমান্ত,2,1,84,3.10754913,0.023809524,,,,,,,
সীমান্তরক্ষীরা।,1,1,84,3.10754913,0.011904762,,,,,,,
সীমান্তে,4,2,105,2.806519134,0.038095238,,,,,,,
সুBইধ,1,1,37,3.10754913,0.027027027,,,,,,,
সুকান্ত,1,1,25,3.10754913,0.04,,,,,,,
সুখী,1,1,45,3.10754913,0.022222222,,,,,,,
সুখী।,1,1,7,3.10754913,0.142857143,,,,,,,
সুখে,1,1,45,3.10754913,0.022222222,,,,,,,
সুখের,1,1,38,3.10754913,0.026315789,,,,,,,
সুগার,3,3,32,2.630427875,0.09375,,,,,,,
সুজলা,1,1,80,3.10754913,0.0125,,,,,,,
সুতরাং,3,3,160,2.630427875,0.01875,,,,,,,
সুদু,1,1,15,3.10754913,0.066666667,,,,,,,
সুধু,1,1,15,3.10754913,0.066666667,,,,,,,
সুন্দর,29,24,855,1.727337888,0.033918129,,,,,,,
সুন্দর।,1,1,27,3.10754913,0.037037037,,,,,,,
সুন্দরী,2,2,73,2.806519134,0.02739726,,,,,,,
সুপার,1,1,10,3.10754913,0.1,,,,,,,
সুপারিশ,2,2,123,2.806519134,0.016260163,,,,,,,
সুপারিশের,1,1,54,3.10754913,0.018518519,,,,,,,
সুপ্রিম,10,9,259,2.15330662,0.038610039,,,,,,,
সুপ্রিমকোর্টের,1,1,70,3.10754913,0.014285714,,,,,,,
সুপ্রীম,1,1,18,3.10754913,0.055555556,,,,,,,
সুফলা,1,1,80,3.10754913,0.0125,,,,,,,
সুবিধা,2,2,54,2.806519134,0.037037037,,,,,,,
সুবিধাবাদী,1,1,33,3.10754913,0.03030303,,,,,,,
"সুবিধাবাদী,",1,1,120,3.10754913,0.008333333,,,,,,,
সুভাষ,1,1,14,3.10754913,0.071428571,,,,,,,
সুমন,4,3,171,2.630427875,0.023391813,,,,,,,
সুমনবাবু🙏,1,1,22,3.10754913,0.045454545,,,,,,,
সুমনের,2,2,71,2.806519134,0.028169014,,,,,,,
সুযোগ,8,8,253,2.204459143,0.031620553,,,,,,,
সুযোগের,1,1,20,3.10754913,0.05,,,,,,,
