word,word_count,doc_count,doc_len,idf,tf,tf-idf
মেখেলা,3,3,32,3.128829903,0.09375,0.293327803
মেঘ,1,1,20,3.605951158,0.05,0.180297558
মেচিন,2,2,23,3.304921162,0.086956522,0.287384449
মেচিন।,1,1,15,3.605951158,0.066666667,0.240396744
মেচিনৰ,1,1,13,3.605951158,0.076923077,0.277380858
মেছেজ,3,2,35,3.304921162,0.085714286,0.283278957
মেছেজটো,1,1,18,3.605951158,0.055555556,0.20033062
মেজিকৰ,1,1,19,3.605951158,0.052631579,0.189786903
মেজৰ,1,1,57,3.605951158,0.01754386,0.063262301
মেট্ৰীক,1,1,36,3.605951158,0.027777778,0.10016531
মেডিকেট,1,1,11,3.605951158,0.090909091,0.327813742
মেডিকেল,2,2,41,3.304921162,0.048780488,0.161215666
মেডিয়া,1,1,8,3.605951158,0.125,0.450743895
মেণ্টেল,2,2,25,3.304921162,0.08,0.264393693
মেদিআ,1,1,5,3.605951158,0.2,0.721190232
মেদিয়া,1,1,2,3.605951158,0.5,1.802975579
মেদিয়াই,1,1,6,3.605951158,0.166666667,0.60099186
মেধা,1,1,13,3.605951158,0.076923077,0.277380858
মেনকেইজন,1,1,8,3.605951158,0.125,0.450743895
মেনষ্টন,1,1,7,3.605951158,0.142857143,0.51513588
মেনেজাৰ,2,2,58,3.304921162,0.034482759,0.113962799
মেল,1,1,12,3.605951158,0.083333333,0.30049593
মেলমেলে,1,1,12,3.605951158,0.083333333,0.30049593
মেলামুখী,1,1,16,3.605951158,0.0625,0.225371947
মেলি,1,1,10,3.605951158,0.1,0.360595116
মেলিছে,1,1,6,3.605951158,0.166666667,0.60099186
মেলিব,1,1,3,3.605951158,0.333333333,1.201983719
মেলেম,1,1,5,3.605951158,0.2,0.721190232
মোৰ,1,1,14,3.605951158,0.071428571,0.25756794
মেৰুকৰণ,1,1,15,3.605951158,0.066666667,0.240396744
মৈনা,1,1,6,3.605951158,0.166666667,0.60099186
মোই,3,3,36,3.128829903,0.083333333,0.260735825
মোক,19,18,315,2.350678652,0.06031746,0.141786966
মোকো,6,6,63,2.827799907,0.095238095,0.269314277
মোক্ষ্য,1,1,19,3.605951158,0.052631579,0.189786903
মোখত,2,2,18,3.304921162,0.111111111,0.367213462
মোখো,1,1,11,3.605951158,0.090909091,0.327813742
মোখোৰা,1,1,11,3.605951158,0.090909091,0.327813742
মোগল,3,3,27,3.128829903,0.111111111,0.347647767
মোগলক,1,1,15,3.605951158,0.066666667,0.240396744
মোগলৰ,1,1,11,3.605951158,0.090909091,0.327813742
মোচন,1,1,25,3.605951158,0.04,0.144238046
মোচনবোৰ,1,1,10,3.605951158,0.1,0.360595116
মোছোল,1,1,14,3.605951158,0.071428571,0.25756794
মোজা,1,1,3,3.605951158,0.333333333,1.201983719
মোজ্জলা,1,1,14,3.605951158,0.071428571,0.25756794
মোডত,1,1,22,3.605951158,0.045454545,0.163906871
মোডী,2,2,26,3.304921162,0.076923077,0.254224705
মোডীজি,1,1,13,3.605951158,0.076923077,0.277380858
মোডীজিৰ,1,1,13,3.605951158,0.076923077,0.277380858
মোতিলে,1,1,6,3.605951158,0.166666667,0.60099186
মোদী,2,2,15,3.304921162,0.133333333,0.440656155
মোদীকলৈহে,1,1,8,3.605951158,0.125,0.450743895
মোদীজি,1,1,2,3.605951158,0.5,1.802975579
মোদীয়ে,1,1,16,3.605951158,0.0625,0.225371947
মোনে,2,1,14,3.605951158,0.142857143,0.51513588
মোনোট,1,1,30,3.605951158,0.033333333,0.120198372
মোবাইল,3,3,46,3.128829903,0.065217391,0.204054124
মোবাইলটো,2,2,32,3.304921162,0.0625,0.206557573
মোবাইলত,1,1,19,3.605951158,0.052631579,0.189786903
মোমাই,3,3,57,3.128829903,0.052631579,0.164675258
মোমায়ে,1,1,20,3.605951158,0.05,0.180297558
মোমায়েক,1,1,9,3.605951158,0.111111111,0.40066124
মোমায়েকক,1,1,19,3.605951158,0.052631579,0.189786903
মোল্লা,1,1,11,3.605951158,0.090909091,0.327813742
মোল্লাৰ,1,1,16,3.605951158,0.0625,0.225371947
মোৰ,91,85,1142,1.676532232,0.079684764,0.133594075
মোৰাদাবাদৰ,1,1,8,3.605951158,0.125,0.450743895
মোৰো,1,1,13,3.605951158,0.076923077,0.277380858
মোৰোঁ,1,1,8,3.605951158,0.125,0.450743895
মৌবৰষা,1,1,19,3.605951158,0.052631579,0.189786903
ম্যাদি,1,1,11,3.605951158,0.090909091,0.327813742
ময়,1,1,14,3.605951158,0.071428571,0.25756794
ময়ুৰ,1,1,21,3.605951158,0.047619048,0.17171196
ময়ূৰ,3,3,74,3.128829903,0.040540541,0.126844456
ময়েই,2,2,32,3.304921162,0.0625,0.206557573
ময়ো,1,1,7,3.605951158,0.142857143,0.51513588
মৰ,3,3,20,3.128829903,0.15,0.469324485
মৰক,3,3,37,3.128829903,0.081081081,0.253688911
মৰছি,1,1,10,3.605951158,0.1,0.360595116
মৰণ,1,1,9,3.605951158,0.111111111,0.40066124
মৰতী,2,2,15,3.304921162,0.133333333,0.440656155
মৰতী।,1,1,9,3.605951158,0.111111111,0.40066124
মৰতীয়ে,1,1,8,3.605951158,0.125,0.450743895
মৰতু,1,1,3,3.605951158,0.333333333,1.201983719
মৰম,14,13,149,2.492007805,0.093959732,0.234148384
মৰমবোৰ,1,1,31,3.605951158,0.032258065,0.116321005
মৰমিয়াল,1,1,34,3.605951158,0.029411765,0.106057387
মৰমে,1,1,9,3.605951158,0.111111111,0.40066124
মৰমৰ,6,6,96,2.827799907,0.0625,0.176737494
মৰা,7,7,92,2.760853118,0.076086957,0.210064911
"মৰা,এটা",1,1,17,3.605951158,0.058823529,0.212114774
মৰাকেইটা,1,1,7,3.605951158,0.142857143,0.51513588
মৰাণৰ,1,1,6,3.605951158,0.166666667,0.60099186
মৰি,9,9,70,2.651708648,0.128571429,0.340933969
মৰিগাঁও,3,2,18,3.304921162,0.166666667,0.550820194
মৰিছ,1,1,14,3.605951158,0.071428571,0.25756794
মৰিব,2,2,11,3.304921162,0.181818182,0.600894757
মৰিবলৈ,1,1,6,3.605951158,0.166666667,0.60099186
মৰিম,2,2,23,3.304921162,0.086956522,0.287384449
মৰিয়া,1,1,8,3.605951158,0.125,0.450743895
মৰিলি,2,2,10,3.304921162,0.2,0.660984232
মৰিলিয়ে,1,1,5,3.605951158,0.2,0.721190232
মৰিলে,4,4,49,3.003891166,0.081632653,0.245215605
মৰিয়া,2,1,10,3.605951158,0.2,0.721190232
মৰে,2,1,6,3.605951158,0.333333333,1.201983719
মৰোবাই,1,1,18,3.605951158,0.055555556,0.20033062
মৰ্টন,1,1,8,3.605951158,0.125,0.450743895
মৰ্মান্তিক,2,2,32,3.304921162,0.0625,0.206557573
মৰ্মাহত,1,1,8,3.605951158,0.125,0.450743895
মৰ্যদা,2,2,29,3.304921162,0.068965517,0.227925597
মৰ্যাদা,1,1,13,3.605951158,0.076923077,0.277380858
মৰ্য্যদা,1,1,17,3.605951158,0.058823529,0.212114774
ম‌ইও,1,1,11,3.605951158,0.090909091,0.327813742
ম’বাইলটো,1,1,12,3.605951158,0.083333333,0.30049593
ম’বাইলতে,1,1,12,3.605951158,0.083333333,0.30049593
য'তেই,1,1,28,3.605951158,0.035714286,0.12878397
যʼত,1,1,24,3.605951158,0.041666667,0.150247965
যখিনি,1,1,7,3.605951158,0.142857143,0.51513588
যখিনীজনীৰ,1,1,15,3.605951158,0.066666667,0.240396744
যত,9,9,135,2.651708648,0.066666667,0.176780577
যতি,1,1,17,3.605951158,0.058823529,0.212114774
যতিন,1,1,10,3.605951158,0.1,0.360595116
যতিল,1,1,18,3.605951158,0.055555556,0.20033062
যতীন,8,8,65,2.702861171,0.123076923,0.332659836
যতে,5,5,45,2.906981153,0.111111111,0.322997906
যত্ন,1,1,11,3.605951158,0.090909091,0.327813742
যথেষ্ট,2,2,16,3.304921162,0.125,0.413115145
যদি,103,95,1493,1.628227552,0.068988614,0.112329161
যদিও,5,5,78,2.906981153,0.064102564,0.186344946
যদিহে,3,3,43,3.128829903,0.069767442,0.218290458
যদী,1,1,19,3.605951158,0.052631579,0.189786903
যনে,1,1,25,3.605951158,0.04,0.144238046
যন্ত্ৰটো,2,2,14,3.304921162,0.142857143,0.472131595
য়,2,2,26,3.304921162,0.076923077,0.254224705
য়ে,6,6,81,2.827799907,0.074074074,0.20946666
যা,5,5,58,2.906981153,0.086206897,0.250601824
যা-তা,1,1,10,3.605951158,0.1,0.360595116
যাই,4,4,58,3.003891166,0.068965517,0.207164908
"যাই,,,",1,1,11,3.605951158,0.090909091,0.327813742
যাওঁ,3,3,51,3.128829903,0.058823529,0.184048818
যাওঁ।,1,1,16,3.605951158,0.0625,0.225371947
যাওঁক,4,4,54,3.003891166,0.074074074,0.222510457
"যাওঁক,",1,1,16,3.605951158,0.0625,0.225371947
যাওক,7,7,107,2.760853118,0.065420561,0.180616559
"যাওক,",1,1,20,3.605951158,0.05,0.180297558
যাওক।,1,1,17,3.605951158,0.058823529,0.212114774
যাওতে,1,1,9,3.605951158,0.111111111,0.40066124
যাক,1,1,11,3.605951158,0.090909091,0.327813742
যাকে,1,1,6,3.605951158,0.166666667,0.60099186
যাচিলো,2,2,24,3.304921162,0.083333333,0.275410097
যাচিলোঁ,1,1,5,3.605951158,0.2,0.721190232
যাছিছে,1,1,7,3.605951158,0.142857143,0.51513588
যাতায়াতৰ,2,2,23,3.304921162,0.086956522,0.287384449
যাতে,18,16,307,2.401831175,0.058631922,0.140823978
যাত্রা,1,1,11,3.605951158,0.090909091,0.327813742
যাত্ৰা,3,3,51,3.128829903,0.058823529,0.184048818
যাত্ৰীৰ,1,1,10,3.605951158,0.1,0.360595116
যাদু,1,1,18,3.605951158,0.055555556,0.20033062
যানে,1,1,35,3.605951158,0.028571429,0.103027176
যাব,45,43,589,1.972482702,0.076400679,0.150699018
যাব!,1,1,10,3.605951158,0.1,0.360595116
"যাব,",2,2,30,3.304921162,0.066666667,0.220328077
যাব.....,1,1,14,3.605951158,0.071428571,0.25756794
যাব।,8,8,96,2.702861171,0.083333333,0.225238431
যাব।😂,1,1,12,3.605951158,0.083333333,0.30049593
যাবই,2,2,22,3.304921162,0.090909091,0.300447378
যাবলগীয়া,1,1,21,3.605951158,0.047619048,0.17171196
যাবলৈ,2,2,42,3.304921162,0.047619048,0.157377198
যাবা,3,3,19,3.128829903,0.157894737,0.494025774
যাবি,1,1,32,3.605951158,0.03125,0.112685974
যাবেদ,1,1,7,3.605951158,0.142857143,0.51513588
যাবেদক,1,1,12,3.605951158,0.083333333,0.30049593
যাবৰ,1,1,6,3.605951158,0.166666667,0.60099186
যাব৷৷(হাড়েহিমজুৱে,1,1,9,3.605951158,0.111111111,0.40066124
যাব🤣🤣,1,1,8,3.605951158,0.125,0.450743895
যাম,8,7,95,2.760853118,0.084210526,0.232492894
"যাম,",1,1,8,3.605951158,0.125,0.450743895
যায়,19,19,257,2.327197557,0.073929961,0.172049625
"যায়,",1,1,14,3.605951158,0.071428571,0.25756794
"যায়,,,,"",উলঙ্গ",1,1,12,3.605951158,0.083333333,0.30049593
"যায়,কথাত",1,1,10,3.605951158,0.1,0.360595116
যায়??,1,1,19,3.605951158,0.052631579,0.189786903
যায়।,2,2,29,3.304921162,0.068965517,0.227925597
যায়,16,16,206,2.401831175,0.077669903,0.186549994
যায়!,1,1,13,3.605951158,0.076923077,0.277380858
"যায়""",1,1,15,3.605951158,0.066666667,0.240396744
"যায়,",1,1,46,3.605951158,0.02173913,0.078390243
"যায়,কথাতেই",1,1,8,3.605951158,0.125,0.450743895
যায়....,1,1,16,3.605951158,0.0625,0.225371947
যায়?,1,1,4,3.605951158,0.25,0.901487789
যায়।,6,6,89,2.827799907,0.06741573,0.190638196
যাৰ,10,10,179,2.605951158,0.055865922,0.145583864
যাৰুদাল,1,1,14,3.605951158,0.071428571,0.25756794
যি,33,33,508,2.087437218,0.06496063,0.135601237
যিকিয়েই,1,1,12,3.605951158,0.083333333,0.30049593
যিকোনো,3,3,36,3.128829903,0.083333333,0.260735825
যিখিনি,1,1,25,3.605951158,0.04,0.144238046
যিজনী,1,1,7,3.605951158,0.142857143,0.51513588
যিজনে,3,3,34,3.128829903,0.088235294,0.276073227
যিজাকৰ,1,1,15,3.605951158,0.066666667,0.240396744
যিটো,5,5,68,2.906981153,0.073529412,0.213748614
যিতি,1,1,26,3.605951158,0.038461538,0.138690429
যিতো,1,1,19,3.605951158,0.052631579,0.189786903
যিদিনা,2,2,20,3.304921162,0.1,0.330492116
যিন্দাবাদ,1,1,4,3.605951158,0.25,0.901487789
যিবিলাক,1,1,14,3.605951158,0.071428571,0.25756794
যিবোৰ,2,2,30,3.304921162,0.066666667,0.220328077
যিমান,17,17,266,2.375502236,0.063909774,0.151817812
যিমানবোৰ,1,1,14,3.605951158,0.071428571,0.25756794
যিমানে,3,3,44,3.128829903,0.068181818,0.213329312
যিমানেই,5,5,68,2.906981153,0.073529412,0.213748614
যিমানৰ,1,1,5,3.605951158,0.2,0.721190232
যিমাপে,1,1,16,3.605951158,0.0625,0.225371947
যিয়ে,1,1,7,3.605951158,0.142857143,0.51513588
যিয়েই,2,2,39,3.304921162,0.051282051,0.169483137
যিয়েনো,1,1,31,3.605951158,0.032258065,0.116321005
যিসকল,1,1,11,3.605951158,0.090909091,0.327813742
যিহাৰ,1,1,12,3.605951158,0.083333333,0.30049593
যিহে,1,1,12,3.605951158,0.083333333,0.30049593
যিহেতু,4,4,86,3.003891166,0.046511628,0.139715868
যিহেতুঁ,1,1,6,3.605951158,0.166666667,0.60099186
যিহেতুকে,1,1,57,3.605951158,0.01754386,0.063262301
যিয়ে,3,3,23,3.128829903,0.130434783,0.408108248
যিয়েই,4,4,54,3.003891166,0.074074074,0.222510457
যী,1,1,19,3.605951158,0.052631579,0.189786903
যুঁজ,1,1,18,3.605951158,0.055555556,0.20033062
যুঁজাৰু,1,1,12,3.605951158,0.083333333,0.30049593
যুঁজি,4,3,35,3.128829903,0.114285714,0.35758056
যুক্তি,4,4,56,3.003891166,0.071428571,0.214563655
যুক্তিসংগত,2,2,64,3.304921162,0.03125,0.103278786
যুক্তিসঙ্গত,2,2,26,3.304921162,0.076923077,0.254224705
যুক্তিসঙ্গৎ,1,1,16,3.605951158,0.0625,0.225371947
যুক্তিৰে,2,2,27,3.304921162,0.074074074,0.244808975
যুক্তৰাষ্ট্ৰৰ,1,1,8,3.605951158,0.125,0.450743895
যুকৰ,1,1,5,3.605951158,0.2,0.721190232
যুখলৈ,1,1,33,3.605951158,0.03030303,0.109271247
যুগত,1,1,21,3.605951158,0.047619048,0.17171196
যুগৰ,3,3,22,3.128829903,0.136363636,0.426658623
যুজ,1,1,15,3.605951158,0.066666667,0.240396744
যুদ্ধ,5,5,59,2.906981153,0.084745763,0.246354335
যুদ্ধত,1,1,8,3.605951158,0.125,0.450743895
যুদ্ধত।,1,1,17,3.605951158,0.058823529,0.212114774
যুব,1,1,17,3.605951158,0.058823529,0.212114774
যুবক,1,1,10,3.605951158,0.1,0.360595116
যুবকে,1,1,12,3.605951158,0.083333333,0.30049593
যুবতী/ডেকা/গাভৰুক,1,1,10,3.605951158,0.1,0.360595116
যুৱ,1,1,20,3.605951158,0.05,0.180297558
যুৱক,2,1,16,3.605951158,0.125,0.450743895
যে,95,93,1372,1.637468209,0.069241983,0.113381545
যে!,2,2,29,3.304921162,0.068965517,0.227925597
যে।,1,1,6,3.605951158,0.166666667,0.60099186
যেটে,1,1,12,3.605951158,0.083333333,0.30049593
যেতিয়া,5,5,119,2.906981153,0.042016807,0.122142065
যেতিয়ালৈ,1,1,16,3.605951158,0.0625,0.225371947
যেতিয়ালৈকে,2,2,24,3.304921162,0.083333333,0.275410097
যেতিয়া,11,11,190,2.564558472,0.057894737,0.148474438
যেতিয়াই,1,1,14,3.605951158,0.071428571,0.25756794
যেতিয়ালৈকে,1,1,16,3.605951158,0.0625,0.225371947
যেতে,1,1,19,3.605951158,0.052631579,0.189786903
যেন,48,48,603,1.92470992,0.07960199,0.15321074
যেন।,3,3,26,3.128829903,0.115384615,0.361018835
যেন।।,1,1,18,3.605951158,0.055555556,0.20033062
যেনকৈ,1,1,11,3.605951158,0.090909091,0.327813742
যেনিবা,2,2,14,3.304921162,0.142857143,0.472131595
যেনিবা।,1,1,12,3.605951158,0.083333333,0.30049593
যেনে,3,3,54,3.128829903,0.055555556,0.173823883
যেনেকুৱাই,1,1,6,3.605951158,0.166666667,0.60099186
যেনেকৈ,8,8,122,2.702861171,0.06557377,0.177236798
যেনেদৰে,2,2,25,3.304921162,0.08,0.264393693
যোগ্য।,1,1,27,3.605951158,0.037037037,0.133553747
যোৱা,3,3,47,3.128829903,0.063829787,0.199712547
যোগ,1,1,6,3.605951158,0.166666667,0.60099186
যোগদান,4,4,43,3.003891166,0.093023256,0.279431736
যোগাই,1,1,70,3.605951158,0.014285714,0.051513588
যোগাত্মক,1,1,6,3.605951158,0.166666667,0.60099186
যোগান,1,1,36,3.605951158,0.027777778,0.10016531
"যোগাযোগ,",1,1,27,3.605951158,0.037037037,0.133553747
যোগাৰ,1,1,22,3.605951158,0.045454545,0.163906871
যোগাৱ,1,1,9,3.605951158,0.111111111,0.40066124
যোগিছে,1,1,14,3.605951158,0.071428571,0.25756794
যোগী,1,1,6,3.605951158,0.166666667,0.60099186
যোগী।,1,1,11,3.605951158,0.090909091,0.327813742
যোগীজী,1,1,5,3.605951158,0.2,0.721190232
যোগীৰ,1,1,3,3.605951158,0.333333333,1.201983719
যোগে,2,2,49,3.304921162,0.040816327,0.134894741
যোগেদি,1,1,8,3.605951158,0.125,0.450743895
যোগ্য,4,4,32,3.003891166,0.125,0.375486396
যোগ্যতা,2,2,54,3.304921162,0.037037037,0.122404487
"যোজনা।ঢাকন,এৰাল,যপনা...আদি।",1,1,7,3.605951158,0.142857143,0.51513588
যোনে,3,3,43,3.128829903,0.069767442,0.218290458
যোহৰা,1,1,9,3.605951158,0.111111111,0.40066124
যোৰ,1,1,10,3.605951158,0.1,0.360595116
যোৰহাট,4,3,45,3.128829903,0.088888889,0.278118214
যোৰহাটৰ,2,2,38,3.304921162,0.052631579,0.173943219
যোৰাব,1,1,18,3.605951158,0.055555556,0.20033062
যোৱা,25,25,313,2.208011149,0.079872204,0.176358718
যোৱা।,2,2,19,3.304921162,0.105263158,0.347886438
যোৱা।carry,1,1,11,3.605951158,0.090909091,0.327813742
যোৱা।আনৰ,1,1,10,3.605951158,0.1,0.360595116
যোৱাই,1,1,6,3.605951158,0.166666667,0.60099186
যোৱাকে,1,1,8,3.605951158,0.125,0.450743895
যোৱাটো,1,1,18,3.605951158,0.055555556,0.20033062
যোৱাত,2,2,25,3.304921162,0.08,0.264393693
যোৱাতকৈ,2,2,44,3.304921162,0.045454545,0.150223689
যোৱাৰ,4,4,53,3.003891166,0.075471698,0.226708767
যৌণ,1,1,11,3.605951158,0.090909091,0.327813742
যৌথভাবে,1,1,18,3.605951158,0.055555556,0.20033062
যৌন,3,3,54,3.128829903,0.055555556,0.173823883
যৌনক্ষুধা,1,1,18,3.605951158,0.055555556,0.20033062
যৌনসংগম,1,1,18,3.605951158,0.055555556,0.20033062
যৌৱন,1,1,14,3.605951158,0.071428571,0.25756794
